Date,NDX,AMZN,EBAY,MU,CSCO,QCOM,INTC,ORCL,MSFT,ADBE,JNPR,TXN,ASML,MSTR,VRSN,NOK,YHOO,LU
1/2/96,586,,,20.31,2.83,1.7,4.13,2.59,3.46,7.82,,3.76,1.99,,,1.17,,
1/3/96,572,,,19.27,2.72,1.62,4.07,2.47,3.35,7.36,,3.8,2.03,,,1.14,,
1/4/96,563,,,19.33,2.62,1.55,4.05,2.44,3.37,7.13,,3.82,2.16,,,1.1,,
1/5/96,565,,,19.15,2.65,1.62,4.05,2.57,3.33,5.15,,3.81,2.39,,,1.04,,
1/8/96,563,,,18.9,2.63,1.59,4.06,2.53,3.32,5.1,,3.77,2.47,,,1.02,,
1/9/96,534,,,17.86,2.42,1.48,3.88,2.41,3.09,4.63,,3.49,2.29,,,1.02,,
1/10/96,535,,,17.8,2.47,1.49,3.82,2.46,3.17,4.69,,3.52,2.23,,,1.01,,
1/11/96,555,,,17.56,2.62,1.57,4.01,2.51,3.34,4.78,,3.7,2.39,,,1.06,,
1/12/96,553,,,16.15,2.62,1.48,3.99,2.56,3.3,4.86,,3.55,2.43,,,1.02,,
1/15/96,534,,,15.11,2.49,1.4,3.76,2.4,3.18,4.47,,3.31,2.35,,,1,,
1/16/96,546,,,15.97,2.54,1.48,3.93,2.5,3.33,4.43,,3.43,2.37,,,1.05,,
1/17/96,546,,,15.78,2.59,1.57,3.53,2.56,3.27,4.36,,3.55,2.4,,,1.03,,
1/18/96,554,,,15.66,2.63,1.58,3.6,2.67,3.38,4.35,,3.8,2.37,,,1.07,,
1/19/96,565,,,15.23,2.81,1.67,3.62,2.73,3.54,4.53,,3.66,2.55,,,1.08,,
1/22/96,571,,,15.54,2.88,1.7,3.67,2.76,3.55,4.73,,3.77,2.44,,,1.11,,
1/23/96,567,,,15.66,2.89,1.73,3.71,2.77,3.45,4.82,,3.6,2.44,,,1.09,,
1/24/96,582,,,18.11,2.99,1.79,3.86,2.95,3.52,4.96,,3.79,2.52,,,1.11,,
1/25/96,572,,,17.62,2.94,1.74,3.85,2.86,3.44,4.78,,3.66,2.47,,,1.08,,
1/26/96,577,,,16.88,3.01,1.71,3.88,2.84,3.49,4.82,,3.72,2.54,,,1.1,,
1/29/96,576,,,16.46,3.01,1.78,3.84,2.83,3.48,4.7,,3.62,2.6,,,1.1,,
1/30/96,584,,,16.52,3.05,1.8,3.82,2.84,3.5,4.58,,3.62,2.56,,,1.11,,
1/31/96,592,,,16.76,3.09,1.74,3.9,2.86,3.56,4.15,,3.59,2.59,,,1.09,,
2/1/96,602,,,17.31,3.18,1.8,3.97,2.86,3.63,4.18,,3.64,2.68,,,1.14,,
2/2/96,601,,,17.62,3.13,1.86,4,2.95,3.58,4.39,,3.72,2.68,,,1.13,,
2/5/96,615,,,18.41,3.25,1.88,4.13,3.04,3.74,4.44,,4.12,2.69,,,1.15,,
2/6/96,619,,,20.49,3.32,1.9,4.2,3.01,3.72,4.46,,4.23,2.63,,,1.15,,
2/7/96,615,,,20.25,3.29,1.86,4.11,2.93,3.73,4.35,,4.14,2.56,,,1.1,,
2/8/96,624,,,19.52,3.29,1.87,4.08,3.01,3.81,4.73,,4.06,2.72,,,1.1,,
2/9/96,623,,,18.96,3.38,1.89,4.09,2.95,3.86,4.73,,3.91,2.69,,,1.09,,
2/12/96,625,,,18.11,3.34,1.84,4.11,2.99,3.83,4.62,,4.03,2.77,,,1.1,,
2/13/96,619,,,18.48,3.35,1.8,4.03,3.01,3.84,4.55,,3.94,2.66,,,1.08,,
2/14/96,618,,,18.11,3.28,1.81,4.09,3.07,3.81,4.52,,3.9,2.66,,,1.07,,
2/15/96,620,,,17.25,3.3,1.83,4.06,3.17,3.8,4.37,,3.88,2.53,,,1.05,,
2/16/96,619,,,17.68,3.3,1.84,4.06,3.15,3.77,4.3,,3.89,2.59,,,1.04,,
2/20/96,617,,,18.05,3.38,1.75,4.08,3.11,3.77,4.52,,3.88,2.92,,,1.04,,
2/21/96,627,,,18.17,3.5,1.8,4.18,3.18,3.85,4.59,,3.96,3.05,,,1.09,,
2/22/96,643,,,18.96,3.67,1.69,4.3,3.25,3.95,4.5,,4.18,3.02,,,1.14,,
2/23/96,643,,,18.41,3.68,1.65,4.29,3.22,3.99,4.49,,4.18,2.99,,,1.1,,
2/26/96,638,,,17.99,3.71,1.7,4.26,3.25,3.88,4.32,,4.14,2.98,,,1.1,,
2/27/96,631,,,16.46,3.61,1.68,4.25,3.17,3.86,4.18,,3.98,2.81,,,1.09,,
2/28/96,631,,,16.27,3.54,1.57,4.29,3.16,3.86,4.12,,4,2.68,,,1.03,,
2/29/96,623,,,15.66,3.52,1.53,4.15,3.12,3.8,4.09,,3.87,2.81,,,1.02,,
3/1/96,605,,,15.48,3.37,1.56,3.96,2.95,3.68,3.98,,3.77,2.75,,,1.02,,
3/4/96,602,,,15.48,3.27,1.56,3.87,2.9,3.71,3.95,,3.77,2.66,,,1.04,,
3/5/96,616,,,15.23,3.48,1.55,3.91,3.1,3.78,4,,3.9,2.64,,,1.07,,
3/6/96,608,,,14.25,3.41,1.52,3.76,2.98,3.74,3.88,,3.69,2.39,,,1.05,,
3/7/96,610,,,13.95,3.37,1.48,3.75,2.98,3.75,3.97,,3.88,2.31,,,1.06,,
3/8/96,592,,,14.62,3.26,1.43,3.77,2.82,3.67,3.92,,3.82,2.3,,,1.03,,
3/11/96,605,,,14.68,3.4,1.51,3.9,2.99,3.72,4.03,,3.88,2.37,,,1.07,,
3/12/96,599,,,14.56,3.36,1.54,3.87,2.89,3.69,3.94,,3.82,2.36,,,1.06,,
3/13/96,615,,,14.32,3.42,1.51,3.96,2.98,3.89,4.26,,3.86,2.37,,,1.06,,
3/14/96,611,,,14.25,3.41,1.47,3.96,2.89,3.84,4.15,,3.85,2.33,,,1.04,,
3/15/96,622,,,15.97,3.52,1.46,4.15,2.93,3.95,4.2,,4.07,2.35,,,1.04,,
3/18/96,633,,,16.95,3.61,1.52,4.2,3.01,4.06,4.17,,4.19,2.47,,,1.05,,
3/19/96,629,,,16.27,3.6,1.48,4.15,2.99,4.12,4.24,,4.18,2.44,,,1.06,,
3/20/96,615,,,15.84,3.41,1.44,3.92,2.99,4.03,4.17,,4.01,2.42,,,1.04,,
3/21/96,612,,,15.97,3.32,1.42,3.94,2.92,3.88,4.18,,3.97,2.42,,,1.03,,
3/22/96,613,,,15.54,3.32,1.53,3.96,2.93,3.9,3.83,,3.96,2.44,,,1.03,,
3/25/96,598,,,15.17,3.21,1.56,3.87,2.86,3.85,3.82,,3.89,2.4,,,1.02,,
3/26/96,602,,,15.17,3.18,1.57,3.96,2.88,3.96,3.95,,3.97,2.41,,,1,,
3/27/96,608,,,15.36,3.33,1.61,4,2.89,3.95,3.91,,4.01,2.33,,,1,,
3/28/96,608,,,15.54,3.42,1.62,3.98,2.89,3.94,3.89,,4.02,2.36,,,1.01,,
3/29/96,610,,,15.48,3.44,1.62,4.01,2.83,3.97,3.94,,3.94,2.34,,,1,,
4/1/96,613,,,15.05,3.5,1.55,4.03,2.81,3.96,4.01,,3.93,2.37,,,1,,
4/2/96,616,,,14.87,3.55,1.61,4.01,2.82,4.03,4.05,,3.9,2.43,,,0.97,,
4/3/96,619,,,15.48,3.62,1.59,4.07,2.74,4.03,4.1,,4.02,2.51,,,0.95,,
4/4/96,618,,,15.17,3.6,1.58,4.18,2.73,4.02,3.97,,3.96,2.52,,,0.95,,
4/8/96,611,,,16.52,3.44,1.54,4.28,2.59,4,4.11,,4.09,2.49,,,0.95,,
4/9/96,611,,,16.09,3.39,1.53,4.37,2.49,3.92,4.14,,4.13,2.5,,,0.95,,
4/10/96,609,,,16.03,3.43,1.56,4.36,2.59,3.92,4.02,,4.15,2.52,,,1,,
4/11/96,604,,,16.15,3.53,1.54,4.26,2.63,3.9,4,,4.07,2.52,,,0.98,,
4/12/96,605,,,15.91,3.39,1.55,4.21,2.64,3.9,4.26,,3.99,2.49,,,0.99,,
4/15/96,611,,,15.97,3.29,1.53,4.28,2.61,3.99,4.26,,4.06,2.51,,,1.01,1.2,
4/16/96,626,,,16.58,3.42,1.28,4.58,2.75,4.06,4.32,,4.18,2.57,,,1,1.13,
4/17/96,621,,,16.52,3.4,1.23,4.53,2.8,4.08,4.23,,4.2,2.57,,,1,1.22,
4/18/96,633,,,16.76,3.42,1.19,4.64,2.86,4.2,4.37,,4.34,2.65,,,1.06,1.2,
4/19/96,633,,,16.21,3.54,1.28,4.6,2.88,4.23,4.28,,4.29,2.6,,,1.04,1.2,
4/22/96,644,,,16.15,3.48,1.28,4.78,2.98,4.35,4.62,,4.31,2.6,,,1.06,1.17,
4/23/96,654,,,16.27,3.61,1.42,4.81,3.06,4.34,4.66,,4.46,2.63,,,1.06,1.21,
4/24/96,664,,,17.74,3.81,1.48,4.96,3.11,4.3,4.89,,4.58,2.58,,,1.07,1.3,
4/25/96,667,,,18.72,3.8,1.5,4.91,3.09,4.35,5.26,,4.58,2.63,,,1.06,1.32,
4/26/96,667,,,18.78,3.88,1.57,4.89,3.07,4.37,5.16,,4.48,2.6,,,1.06,1.32,
4/29/96,667,,,17.86,3.86,1.53,4.81,3.08,4.34,5.1,,4.37,2.57,,,1.07,1.24,
4/30/96,667,,,17.8,3.85,1.51,4.78,3.04,4.36,5.26,,4.39,2.56,,,1.09,1.32,
5/1/96,673,,,17.92,3.87,1.53,4.79,3.07,4.44,5.21,,4.4,2.56,,,1.08,1.37,
5/2/96,657,,,18.23,3.73,1.5,4.8,2.96,4.3,5.06,,4.42,2.53,,,1.07,1.33,
5/3/96,661,,,18.11,3.75,1.5,4.85,3,4.27,5.09,,4.42,2.52,,,1.14,1.33,
5/6/96,663,,,17.74,3.81,1.48,4.85,3.07,4.31,4.95,,4.32,2.57,,,1.13,1.27,
5/7/96,661,,,17.15,3.87,1.57,4.79,3.01,4.36,4.98,,4.27,2.63,,,1.11,1.26,
5/8/96,664,,,17.21,3.91,1.56,4.85,2.96,4.4,4.91,,4.27,2.65,,,1.11,1.28,
5/9/96,663,,,16.6,3.91,1.56,4.84,3.02,4.37,4.81,,4.18,2.6,,,1.11,1.3,
5/10/96,673,,,16.23,4.08,1.66,4.88,3.05,4.43,4.92,,4.11,2.56,,,1.07,1.3,
5/13/96,689,,,16.79,4.07,1.74,5.07,3.14,4.57,5.07,,4.24,2.59,,,1.07,1.23,
5/14/96,695,,,16.48,4.16,1.9,5.14,3.16,4.59,5.2,,4.24,2.6,,,1.07,1.26,
5/15/96,690,,,16.6,4.11,1.83,5.11,3.1,4.53,5.21,,4.23,2.75,,,1.08,1.26,
5/16/96,695,,,16.6,4.14,1.91,5.07,3.15,4.51,5.49,,4.18,2.73,,,1.08,1.25,
5/17/96,691,,,16.23,4.15,1.96,5.02,3.16,4.51,5.26,,4.21,2.75,,,1.09,1.25,
5/20/96,693,,,16.17,4.17,1.94,5.01,3.19,4.5,5.27,,4.17,2.75,,,1.18,1.17,
5/21/96,688,,,15.87,4.09,1.94,4.96,3.19,4.44,5.13,,4.14,2.71,,,1.16,1.15,
5/22/96,688,,,15.25,4.13,1.91,4.93,3.06,4.5,5.12,,4.09,2.7,,,1.16,1.23,
5/23/96,692,,,15.13,4.24,1.89,5,3.05,4.57,5.12,,4.02,2.54,,,1.18,1.23,
5/24/96,689,,,14.89,4.23,1.92,5.01,2.99,4.57,4.92,,3.99,2.65,,,1.22,1.23,
5/28/96,685,,,15.19,4.14,1.88,5.12,2.98,4.52,4.63,,4.25,2.64,,,1.2,1.15,
5/29/96,677,,,14.83,4.05,1.91,5.04,2.95,4.51,4.55,,4.17,2.64,,,1.2,1.18,
5/30/96,684,,,15.93,4.03,2.01,5.05,2.99,4.56,4.6,,4.36,2.69,,,1.26,1.17,
5/31/96,692,,,15.74,4.06,2.12,5.33,2.98,4.58,4.54,,4.37,2.73,,,1.3,1.17,
6/3/96,689,,,15.19,4.13,2.01,5.41,2.92,4.56,4.42,,4.31,2.76,,,1.26,1.13,
6/4/96,693,,,15.13,4.13,2.05,5.39,2.97,4.54,4.39,,4.24,2.84,,,1.24,1.13,
6/5/96,699,,,14.95,4.24,2.03,5.43,3.06,4.66,4.49,,4.25,2.84,,,1.21,1.16,
6/6/96,687,,,14.46,4.12,1.99,5.31,2.96,4.62,4.29,,4.12,2.82,,,1.19,1.12,
6/7/96,691,,,15.13,4.14,2.03,5.31,3.05,4.67,4.32,,4.22,2.77,,,1.18,1.12,
6/10/96,689,,,14.64,4.15,2.01,5.23,2.99,4.65,4.46,,4.18,2.79,,,1.16,1.06,
6/11/96,691,,,14.83,4.22,1.98,5.31,3.05,4.71,4.46,,4.11,2.63,,,1.17,1.08,
6/12/96,697,,,14.64,4.22,1.99,5.42,3.1,4.82,4.4,,4.16,2.72,,,1.2,1.06,
6/13/96,692,,,14.83,4.14,1.96,5.29,3.09,4.8,4.55,,4.13,2.73,,,1.18,1.03,
6/14/96,681,,,14.58,4.1,1.88,5.15,3.05,4.74,4.28,,4.13,2.7,,,1.18,1.03,
6/17/96,678,,,14.46,4.03,1.85,5.08,3.05,4.8,4.19,,4.16,2.62,,,1.16,0.85,
6/18/96,666,,,13.42,3.92,1.79,4.97,3.01,4.72,4.2,,4.06,2.51,,,1.16,0.86,
6/19/96,668,,,13.72,3.96,1.85,5.04,3.09,4.69,4.4,,4.03,2.47,,,1.17,0.91,
6/20/96,664,,,13.78,3.88,2.06,5.02,3.14,4.69,4.42,,4.06,2.52,,,1.15,0.93,
6/21/96,673,,,13.54,4.07,2.07,5.04,3.42,4.77,4.4,,4.01,2.49,,,1.13,0.93,
6/24/96,677,,,13.11,4,2.01,5.2,3.41,4.78,4.25,,4,2.44,,,1.1,0.91,
6/25/96,668,,,12.93,4.03,1.95,5.14,3.43,4.7,4.14,,3.97,2.37,,,1.1,0.88,
6/26/96,660,,,12.62,3.96,2,5.12,3.36,4.64,4.26,,3.82,2.31,,,1.07,0.76,
6/27/96,671,,,12.44,4.07,2,5.22,3.55,4.62,4.32,,3.89,2.37,,,1.09,0.88,
6/28/96,677,,,12.68,4.2,2.07,5.18,3.55,4.63,4.39,,3.88,2.37,,,1.1,0.88,
7/1/96,687,,,12.93,4.33,2.04,5.3,3.52,4.71,4.42,,4.06,2.44,,,1.15,0.89,
7/2/96,680,,,12.56,4.36,2.02,5.28,3.44,4.69,4.41,,4.02,2.4,,,1.15,0.88,
7/3/96,674,,,12.44,4.25,1.99,5.29,3.44,4.67,4.32,,3.95,2.31,,,1.14,0.88,
7/5/96,658,,,12.31,4.15,1.94,5.09,3.34,4.56,4.3,,3.89,2.39,,,1.1,0.83,
7/8/96,656,,,11.82,4.22,1.91,5.15,3.4,4.64,4.27,,3.88,2.4,,,1.13,0.77,
7/9/96,661,,,11.64,4.26,1.96,5.18,3.37,4.62,4.27,,3.84,2.47,,,1.14,0.68,
7/10/96,657,,,12.07,4.29,1.88,5.14,3.45,4.61,4.15,,3.78,2.39,,,1.09,0.72,
7/11/96,636,,,10.05,4.06,1.78,4.91,3.38,4.41,3.98,,3.62,2.33,,,1.05,0.73,
7/12/96,635,,,10.48,4.11,1.7,5.03,3.35,4.33,3.98,,3.54,2.27,,,1.03,0.73,
7/15/96,607,,,9.31,3.85,1.56,4.88,3.23,4.26,3.68,,3.3,2.13,,,0.98,0.75,
7/16/96,614,,,9.31,3.84,1.66,4.94,3.26,4.45,3.69,,3.49,2.2,,,1,0.8,
7/17/96,631,,,8.76,3.97,1.59,5.06,3.37,4.51,3.86,,3.37,2.26,,,1.05,0.8,
7/18/96,644,,,9.5,3.99,1.64,5.12,3.42,4.62,4.32,,3.42,2.21,,,1.04,0.79,
7/19/96,633,,,9.19,3.84,1.51,5.14,3.34,4.66,4.01,,3.37,2.27,,,1.03,0.79,
7/22/96,624,,,8.94,3.75,1.61,5.1,3.33,4.61,3.99,,3.38,2.21,,,1.02,0.68,
7/23/96,598,,,8.45,3.49,1.61,4.91,3.24,4.32,3.92,,3.26,2.2,,,1.01,0.66,
7/24/96,605,,,8.64,3.64,1.68,4.87,3.28,4.42,3.72,,3.29,2.13,,,1.01,0.68,
7/25/96,620,,,8.88,3.67,1.65,5.09,3.43,4.57,3.95,,3.33,2.01,,,1.04,0.69,
7/26/96,633,,,9.56,3.81,1.69,5.24,3.43,4.59,3.89,,3.47,2.1,,,1.06,0.69,
7/29/96,621,,,9.19,3.71,1.68,5.14,3.4,4.5,3.73,,3.31,2.13,,,1.04,0.71,
7/30/96,630,,,9.25,3.79,1.63,5.25,3.44,4.57,3.72,,3.4,2.14,,,1.04,0.75,
7/31/96,636,,,9.25,3.84,1.69,5.31,3.52,4.54,3.72,,3.37,2.18,,,1.05,0.79,
8/1/96,651,,,9.43,3.99,1.73,5.44,3.53,4.65,3.78,,3.36,2.25,,,1.07,0.79,
8/2/96,668,,,11.21,4.14,1.8,5.56,3.56,4.75,3.78,,3.65,2.31,,,1.12,0.79,
8/5/96,661,,,10.11,4.12,1.79,5.52,3.47,4.69,3.76,,3.45,2.33,,,1.1,0.76,
8/6/96,672,,,10.9,4.24,1.86,5.64,3.59,4.78,4.06,,3.55,2.26,,,1.08,0.75,
8/7/96,682,,,12.68,4.25,1.87,5.82,3.76,4.81,4.07,,3.78,2.35,,,1.09,0.77,
8/8/96,678,,,12.5,4.35,1.84,5.7,3.67,4.83,4.01,,3.73,2.39,,,1.19,0.74,
8/9/96,678,,,12.07,4.33,1.79,5.82,3.72,4.8,4.01,,3.65,2.33,,,1.18,0.74,
8/12/96,679,,,12.01,4.34,1.82,5.8,3.71,4.83,3.99,,3.67,2.21,,,1.2,0.83,
8/13/96,669,,,11.52,4.22,1.74,5.67,3.65,4.76,3.92,,3.61,2.19,,,1.18,0.85,
8/14/96,677,,,11.76,4.2,1.8,5.78,3.65,4.81,3.98,,3.63,2.18,,,1.18,0.83,
8/15/96,677,,,11.88,4.28,1.8,5.78,3.59,4.82,4.04,,3.65,2.16,,,1.2,0.81,
8/16/96,672,,,11.76,4.15,1.81,5.72,3.58,4.79,3.98,,3.66,2.13,,,1.19,0.81,
8/19/96,670,,,11.39,4.15,1.75,5.7,3.56,4.76,3.95,,3.63,2.19,,,1.18,0.8,
8/20/96,663,,,11.33,4.08,1.76,5.62,3.51,4.75,4.18,,3.59,2.21,,,1.21,0.78,
8/21/96,667,,,11.52,4.17,1.74,5.67,3.41,4.76,4.56,,3.73,2.18,,,1.21,0.83,
8/22/96,682,,,11.76,4.27,1.83,5.86,3.43,4.82,4.38,,3.7,2.21,,,1.22,0.82,
8/23/96,678,,,11.58,4.22,1.79,5.77,3.5,4.75,4.38,,3.67,2.21,,,1.22,0.82,
8/26/96,673,,,10.9,4.09,1.76,5.74,3.43,4.74,4.3,,3.64,2.23,,,1.22,0.84,
8/27/96,679,,,11.03,4.08,1.78,5.76,3.44,4.81,4.39,,3.66,2.22,,,1.23,0.88,
8/28/96,680,,,11.09,4.04,1.73,5.74,3.36,4.84,4.59,,3.68,2.23,,,1.27,0.82,
8/29/96,671,,,11.15,4,1.71,5.75,3.27,4.78,4.41,,3.69,2.23,,,1.26,0.82,
8/30/96,664,,,11.15,3.91,1.69,5.64,3.17,4.72,4.27,,3.65,2.23,,,1.26,0.82,
9/3/96,669,,,10.9,3.99,1.65,5.77,3.35,4.75,4.32,,3.59,2.13,,,1.24,0.79,
9/4/96,669,,,10.66,4.03,1.61,5.81,3.38,4.75,4.21,,3.53,2.08,,,1.25,0.77,
9/5/96,652,,,10.05,3.85,1.55,5.7,3.33,4.68,4.09,,3.42,1.92,,,1.22,0.77,
9/6/96,664,,,10.35,3.96,1.57,5.74,3.37,4.72,4.13,,3.46,2,,,1.24,0.77,
9/9/96,672,,,10.11,4.03,1.63,5.9,3.37,4.81,4.15,,3.5,2.05,,,1.25,0.77,
9/10/96,672,,,10.29,4.03,1.59,5.96,3.37,4.79,4.04,,3.54,2.14,,,1.23,0.79,
9/11/96,675,,,10.54,4.03,1.52,6,3.29,4.82,4.07,,3.57,2.03,,,1.24,0.81,
9/12/96,686,,,11.52,4.17,1.57,6.03,3.37,4.96,4.02,,3.62,2,,,1.22,0.86,
9/13/96,708,,,11.64,4.37,1.62,6.23,3.79,5.05,3.95,,3.79,1.97,,,1.28,0.86,
9/16/96,709,,,12.99,4.43,1.52,6.26,3.74,5.07,4.02,,3.91,2.01,,,1.31,0.9,
9/17/96,723,,,13.11,4.42,1.48,6.66,3.74,5.16,4.13,,3.94,2.05,,,1.29,0.86,
9/18/96,728,,,12.44,4.44,1.55,6.76,3.9,5.26,4.09,,3.9,2.12,,,1.28,0.9,
9/19/96,737,,,13.42,4.45,1.56,6.85,3.91,5.31,4.41,,4.08,2.1,,,1.28,1,
9/20/96,743,,,13.42,4.5,1.55,6.88,4,5.32,4.65,,4.15,2.2,,,1.29,1,
9/23/96,733,,,13.72,4.5,1.51,6.76,3.86,5.31,4.61,,4.04,2.14,,,1.29,0.95,
9/24/96,737,,,15.44,4.49,1.51,6.82,3.89,5.27,4.51,,4.48,2.2,,,1.29,0.91,
9/25/96,746,,,15.87,4.68,1.52,6.87,3.9,5.23,4.28,,4.52,2.23,,,1.32,0.91,
9/26/96,745,,,15.68,4.7,1.62,6.88,3.81,5.09,4.73,,4.33,2.3,,,1.34,0.91,
9/27/96,745,,,15.25,4.67,1.7,6.84,3.86,5.18,4.64,,4.28,2.2,,,1.34,0.91,
9/30/96,738,,,14.95,4.6,1.65,6.74,3.83,5.08,4.57,,4.31,2.2,,,1.32,0.82,
10/1/96,735,,,14.27,4.61,1.62,6.76,3.83,5.09,4.6,,4.23,2.16,,,1.31,0.91,
10/2/96,748,,,14.58,4.74,1.54,6.99,3.98,5.19,4.52,,4.26,2.23,,,1.36,0.94,
10/3/96,743,,,14.03,4.79,1.5,7.03,3.98,5.16,4.38,,4.15,2.35,,,1.41,0.92,
10/4/96,759,,,14.58,4.97,1.5,7.18,4.07,5.26,4.26,,4.09,2.37,,,1.39,0.92,
10/7/96,765,,,15.32,4.89,1.51,7.37,4.14,5.3,4.14,,4.25,2.31,,,1.36,0.87,
10/8/96,753,,,15.87,4.76,1.48,7.18,4.03,5.22,4.35,,4.31,2.29,,,1.38,0.94,
10/9/96,754,,,16.05,4.77,1.46,7.13,3.97,5.18,4.44,,4.48,2.29,,,1.35,0.85,
10/10/96,751,,,15.44,4.82,1.47,7.06,4.04,5.15,4.4,,4.31,2.26,,,1.32,0.86,
10/11/96,766,,,15.32,4.87,1.61,7.44,4.06,5.28,4.52,,4.34,2.25,,,1.35,0.86,
10/14/96,772,,,16.17,4.84,1.51,7.6,4.09,5.27,4.61,,4.35,2.26,,,1.35,0.9,
10/15/96,775,,,15.01,4.88,1.48,7.85,4.03,5.35,4.54,,4.31,2.29,,,1.35,0.88,
10/16/96,768,,,15.38,4.85,1.47,7.96,4,5.32,4.54,,4.22,2.18,,,1.34,0.92,
10/17/96,756,,,15.68,4.75,1.46,7.82,3.94,5.22,4.52,,4.23,2.1,,,1.38,0.92,
10/18/96,757,,,15.81,4.7,1.44,7.77,4,5.19,4.47,,4.19,2.17,,,1.4,0.92,
10/21/96,746,,,15.07,4.5,1.41,7.61,3.88,5.16,4.38,,4.06,2.15,,,1.39,0.89,
10/22/96,737,,,14.58,4.54,1.46,7.45,3.78,5.11,4.23,,4.03,2.1,,,1.37,0.88,
10/23/96,750,,,14.89,4.66,1.47,7.73,3.81,5.18,4.26,,4.05,2.1,,,1.38,0.87,
10/24/96,748,,,14.27,4.45,1.44,7.59,3.87,5.27,4.26,,3.98,2.11,,,1.39,0.85,
10/25/96,744,,,13.84,4.39,1.45,7.44,3.81,5.26,4.15,,3.9,2.07,,,1.42,0.85,
10/28/96,742,,,13.35,4.29,1.45,7.49,3.82,5.27,4.14,,3.86,2.09,,,1.4,0.85,
10/29/96,731,,,13.05,4.27,1.47,7.37,3.73,5.22,4.01,,3.8,2.08,,,1.37,0.84,
10/30/96,736,,,13.11,4.31,1.49,7.54,3.7,5.25,4.17,,3.81,2.06,,,1.35,0.82,
10/31/96,752,,,12.25,4.59,1.55,7.77,3.81,5.29,4.24,,3.77,2.08,,,1.38,0.81,
11/1/96,756,,,12.31,4.47,1.56,7.69,3.97,5.29,4.2,,3.76,2.08,,,1.39,0.81,
11/4/96,756,,,13.72,4.49,1.52,7.8,4.03,5.32,4.14,,3.84,2.07,,,1.37,0.76,
11/5/96,770,,,13.97,4.58,1.53,8.06,3.97,5.45,4.08,,3.81,2.08,,,1.4,0.75,
11/6/96,787,,,14.76,4.54,1.56,8.4,4.05,5.57,4.23,,4.15,2.1,,,1.44,0.76,
11/7/96,795,,,14.64,4.78,1.62,8.63,4.06,5.53,4.29,,4.26,2.08,,,1.46,0.81,
11/8/96,799,,,14.7,4.8,1.65,8.64,4.14,5.53,4.31,,4.22,2.08,,,1.49,0.81,
11/11/96,805,,,16.05,4.93,1.74,8.76,4.1,5.53,4.52,,4.38,2.11,,,1.54,0.82,
11/12/96,794,,,15.07,4.82,1.7,8.55,4.04,5.46,4.78,,4.31,2.21,,,1.52,0.79,
11/13/96,799,,,15.32,4.9,1.7,8.45,4.09,5.59,4.91,,4.29,2.21,,,1.52,0.76,
11/14/96,810,,,15.74,4.84,1.79,8.47,4.26,5.77,5.03,,4.33,2.19,,,1.73,0.77,
11/15/96,799,,,15.32,4.8,1.7,8.19,4.23,5.74,5.21,,4.34,2.23,,,1.7,0.77,
11/18/96,793,,,15.32,4.7,1.63,8.15,4.18,5.8,5.09,,4.26,2.23,,,1.69,0.74,
11/19/96,806,,,15.01,4.82,1.65,8.53,4.15,6.01,5.09,,4.26,2.21,,,1.69,0.74,
11/20/96,808,,,15.38,4.93,1.6,8.54,4.31,5.91,4.95,,4.3,2.2,,,1.71,0.72,
11/21/96,800,,,15.07,4.89,1.6,8.4,4.25,5.8,4.89,,4.23,2.27,,,1.72,0.73,
11/22/96,818,,,15.93,5.01,1.62,8.66,4.48,5.8,4.84,,4.45,2.63,,,1.74,0.73,
11/25/96,821,,,15.87,5,1.63,8.59,4.48,5.92,4.84,,4.42,2.57,,,1.74,0.79,
11/26/96,826,,,15.81,4.99,1.6,8.75,4.45,5.93,4.84,,4.76,2.5,,,1.68,0.77,
11/27/96,832,,,16.3,5.04,1.67,8.95,4.43,5.99,4.84,,4.99,2.49,,,1.68,0.77,
11/29/96,834,,,16.23,5.03,1.63,8.97,4.41,6.05,4.84,,4.99,2.55,,,1.68,0.8,
12/2/96,845,,,17.58,5.09,1.64,8.98,4.46,6.08,5.32,,5.14,2.54,,,1.68,0.83,
12/3/96,838,,,16.79,4.86,1.54,8.9,4.48,5.96,5.16,,5.19,2.58,,,1.71,0.82,
12/4/96,835,,,17.28,4.69,1.54,9.15,4.21,5.91,5.19,,5.14,2.55,,,1.71,0.89,
12/5/96,836,,,16.6,4.77,1.52,9.06,4.22,5.9,5.15,,5.08,2.62,,,1.68,0.85,
12/6/96,827,,,16.66,4.82,1.58,8.88,4.1,5.89,4.96,,5.01,2.81,,,1.63,0.85,
12/9/96,857,,,17.21,5.02,1.57,9.2,4.39,6.3,5.04,,5.21,2.83,,,1.69,0.84,
12/10/96,849,,,16.6,5,1.54,9.13,4.44,6.31,4.95,,5.21,2.82,,,1.72,0.81,
12/11/96,856,,,17.64,5.04,1.54,9.67,4.32,6.43,4.9,,5.24,2.88,,,1.67,0.83,
12/12/96,843,,,17.83,4.87,1.52,9.67,4.25,6.24,4.81,,5.17,2.91,,,1.66,0.83,
12/13/96,828,,,17.4,4.8,1.54,9.36,3.96,6.17,4.81,,5.13,2.89,,,1.64,0.83,
12/16/96,805,,,17.03,4.7,1.51,8.99,3.83,5.92,4.78,,4.88,2.78,,,1.61,0.76,
